round_id,crashed_at,total_bank_usd,users_count,start_at,profit_loss,hidden_state,pnl_of_max_bet_player,avg_player_pnl_in_round,max_player_pnl_in_round,num_winning_players,round_id_lag_1,round_id_lag_3,round_id_lag_5,round_id_roll_mean_5,round_id_roll_std_5,round_id_roll_max_10,round_id_roll_min_10,round_id_expanding_mean,round_id_expanding_std,round_id_above_q75,round_id_above_q90,crashed_at_lag_1,crashed_at_lag_3,crashed_at_lag_5,crashed_at_roll_mean_5,crashed_at_roll_std_5,crashed_at_roll_max_10,crashed_at_roll_min_10,crashed_at_expanding_mean,crashed_at_expanding_std,crashed_at_above_q75,crashed_at_above_q90,total_bank_usd_lag_1,total_bank_usd_lag_3,total_bank_usd_lag_5,total_bank_usd_roll_mean_5,total_bank_usd_roll_std_5,total_bank_usd_roll_max_10,total_bank_usd_roll_min_10,total_bank_usd_expanding_mean,total_bank_usd_expanding_std,total_bank_usd_above_q75,total_bank_usd_above_q90,users_count_lag_1,users_count_lag_3,users_count_lag_5,users_count_roll_mean_5,users_count_roll_std_5,users_count_roll_max_10,users_count_roll_min_10,users_count_expanding_mean,users_count_expanding_std,users_count_above_q75,users_count_above_q90,profit_loss_lag_1,profit_loss_lag_3,profit_loss_lag_5,profit_loss_roll_mean_5,profit_loss_roll_std_5,profit_loss_roll_max_10,profit_loss_roll_min_10,profit_loss_expanding_mean,profit_loss_expanding_std,profit_loss_above_q75,profit_loss_above_q90,pnl_of_max_bet_player_lag_1,pnl_of_max_bet_player_lag_3,pnl_of_max_bet_player_lag_5,pnl_of_max_bet_player_roll_mean_5,pnl_of_max_bet_player_roll_std_5,pnl_of_max_bet_player_roll_max_10,pnl_of_max_bet_player_roll_min_10,pnl_of_max_bet_player_expanding_mean,pnl_of_max_bet_player_expanding_std,pnl_of_max_bet_player_above_q75,pnl_of_max_bet_player_above_q90,avg_player_pnl_in_round_lag_1,avg_player_pnl_in_round_lag_3,avg_player_pnl_in_round_lag_5,avg_player_pnl_in_round_roll_mean_5,avg_player_pnl_in_round_roll_std_5,avg_player_pnl_in_round_roll_max_10,avg_player_pnl_in_round_roll_min_10,avg_player_pnl_in_round_expanding_mean,avg_player_pnl_in_round_expanding_std,avg_player_pnl_in_round_above_q75,avg_player_pnl_in_round_above_q90,max_player_pnl_in_round_lag_1,max_player_pnl_in_round_lag_3,max_player_pnl_in_round_lag_5,max_player_pnl_in_round_roll_mean_5,max_player_pnl_in_round_roll_std_5,max_player_pnl_in_round_roll_max_10,max_player_pnl_in_round_roll_min_10,max_player_pnl_in_round_expanding_mean,max_player_pnl_in_round_expanding_std,max_player_pnl_in_round_above_q75,max_player_pnl_in_round_above_q90,num_winning_players_lag_1,num_winning_players_lag_3,num_winning_players_lag_5,num_winning_players_roll_mean_5,num_winning_players_roll_std_5,num_winning_players_roll_max_10,num_winning_players_roll_min_10,num_winning_players_expanding_mean,num_winning_players_expanding_std,num_winning_players_above_q75,num_winning_players_above_q90,top_anomalies_20250918_190911_crashed_at_mean,top_anomalies_20250918_190911_crashed_at_std,top_anomalies_20250918_190911_crashed_at_count,top_anomalies_20250918_190911_total_bank_usd_mean,top_anomalies_20250918_190911_total_bank_usd_std,top_anomalies_20250918_190911_total_bank_usd_count,top_anomalies_20250918_190911_users_count_mean,top_anomalies_20250918_190911_users_count_std,top_anomalies_20250918_190911_users_count_count,top_anomalies_20250918_190911_profit_loss_mean,top_anomalies_20250918_190911_profit_loss_std,top_anomalies_20250918_190911_profit_loss_count,top_anomalies_20250918_190911_hidden_state_mean,top_anomalies_20250918_190911_hidden_state_std,top_anomalies_20250918_190911_hidden_state_count,top_anomalies_20250918_190911_pnl_of_max_bet_player_mean,top_anomalies_20250918_190911_pnl_of_max_bet_player_std,top_anomalies_20250918_190911_pnl_of_max_bet_player_count,top_anomalies_20250918_190911_avg_player_pnl_in_round_mean,top_anomalies_20250918_190911_avg_player_pnl_in_round_std,top_anomalies_20250918_190911_avg_player_pnl_in_round_count,top_anomalies_20250918_190911_max_player_pnl_in_round_mean,top_anomalies_20250918_190911_max_player_pnl_in_round_std,top_anomalies_20250918_190911_max_player_pnl_in_round_count,top_anomalies_20250918_190911_num_winning_players_mean,top_anomalies_20250918_190911_num_winning_players_std,top_anomalies_20250918_190911_num_winning_players_count,top_anomalies_20250918_190911_hour_mean,top_anomalies_20250918_190911_hour_std,top_anomalies_20250918_190911_hour_count,top_anomalies_20250918_190911_day_of_week_mean,top_anomalies_20250918_190911_day_of_week_std,top_anomalies_20250918_190911_day_of_week_count,top_anomalies_20250918_190911_crash_lag_1_mean,top_anomalies_20250918_190911_crash_lag_1_std,top_anomalies_20250918_190911_crash_lag_1_count,top_anomalies_20250918_190911_users_lag_1_mean,top_anomalies_20250918_190911_users_lag_1_std,top_anomalies_20250918_190911_users_lag_1_count,top_anomalies_20250918_190911_bank_lag_1_mean,top_anomalies_20250918_190911_bank_lag_1_std,top_anomalies_20250918_190911_bank_lag_1_count,top_anomalies_20250918_190911_crash_lag_2_mean,top_anomalies_20250918_190911_crash_lag_2_std,top_anomalies_20250918_190911_crash_lag_2_count,top_anomalies_20250918_190911_users_lag_2_mean,top_anomalies_20250918_190911_users_lag_2_std,top_anomalies_20250918_190911_users_lag_2_count,top_anomalies_20250918_190911_bank_lag_2_mean,top_anomalies_20250918_190911_bank_lag_2_std,top_anomalies_20250918_190911_bank_lag_2_count,top_anomalies_20250918_190911_crash_lag_3_mean,top_anomalies_20250918_190911_crash_lag_3_std,top_anomalies_20250918_190911_crash_lag_3_count,top_anomalies_20250918_190911_users_lag_3_mean,top_anomalies_20250918_190911_users_lag_3_std,top_anomalies_20250918_190911_users_lag_3_count,top_anomalies_20250918_190911_bank_lag_3_mean,top_anomalies_20250918_190911_bank_lag_3_std,top_anomalies_20250918_190911_bank_lag_3_count,top_anomalies_20250918_190911_crash_lag_5_mean,top_anomalies_20250918_190911_crash_lag_5_std,top_anomalies_20250918_190911_crash_lag_5_count,top_anomalies_20250918_190911_users_lag_5_mean,top_anomalies_20250918_190911_users_lag_5_std,top_anomalies_20250918_190911_users_lag_5_count,top_anomalies_20250918_190911_bank_lag_5_mean,top_anomalies_20250918_190911_bank_lag_5_std,top_anomalies_20250918_190911_bank_lag_5_count,top_anomalies_20250918_190911_crash_mean_5_mean,top_anomalies_20250918_190911_crash_mean_5_std,top_anomalies_20250918_190911_crash_mean_5_count,top_anomalies_20250918_190911_crash_std_5_mean,top_anomalies_20250918_190911_crash_std_5_std,top_anomalies_20250918_190911_crash_std_5_count,top_anomalies_20250918_190911_users_mean_5_mean,top_anomalies_20250918_190911_users_mean_5_std,top_anomalies_20250918_190911_users_mean_5_count,top_anomalies_20250918_190911_crash_mean_10_mean,top_anomalies_20250918_190911_crash_mean_10_std,top_anomalies_20250918_190911_crash_mean_10_count,top_anomalies_20250918_190911_crash_std_10_mean,top_anomalies_20250918_190911_crash_std_10_std,top_anomalies_20250918_190911_crash_std_10_count,top_anomalies_20250918_190911_users_mean_10_mean,top_anomalies_20250918_190911_users_mean_10_std,top_anomalies_20250918_190911_users_mean_10_count,top_anomalies_20250918_190911_historical_q25_mean,top_anomalies_20250918_190911_historical_q25_std,top_anomalies_20250918_190911_historical_q25_count,top_anomalies_20250918_190911_historical_q75_mean,top_anomalies_20250918_190911_historical_q75_std,top_anomalies_20250918_190911_historical_q75_count,top_anomalies_20250918_190911_historical_q90_mean,top_anomalies_20250918_190911_historical_q90_std,top_anomalies_20250918_190911_historical_q90_count,top_anomalies_20250918_190911_profit_per_user_mean,top_anomalies_20250918_190911_profit_per_user_std,top_anomalies_20250918_190911_profit_per_user_count,top_anomalies_20250918_190911_bank_per_user_mean,top_anomalies_20250918_190911_bank_per_user_std,top_anomalies_20250918_190911_bank_per_user_count,top_anomalies_20250918_190911_anomaly_score_mean,top_anomalies_20250918_190911_anomaly_score_std,top_anomalies_20250918_190911_anomaly_score_count,rounds_crashed_at_mean,rounds_crashed_at_std,rounds_crashed_at_count,rounds_total_bank_usd_mean,rounds_total_bank_usd_std,rounds_total_bank_usd_count,rounds_users_count_mean,rounds_users_count_std,rounds_users_count_count,rounds_profit_loss_mean,rounds_profit_loss_std,rounds_profit_loss_count,bets_bet_id_mean,bets_bet_id_std,bets_bet_id_count,bets_user_id_mean,bets_user_id_std,bets_user_id_count,bets_bet_amount_usd_mean,bets_bet_amount_usd_std,bets_bet_amount_usd_count,bets_cashout_ratio_mean,bets_cashout_ratio_std,bets_cashout_ratio_count,top_anomalies_20250918_190911_hidden_state_mean_plus_top_anomalies_20250918_190911_users_lag_3_mean,top_anomalies_20250918_190911_hidden_state_mean_mult_top_anomalies_20250918_190911_users_lag_3_mean,top_anomalies_20250918_190911_hidden_state_mean_div_top_anomalies_20250918_190911_users_lag_3_mean,top_anomalies_20250918_190911_hidden_state_mean_plus_top_anomalies_20250918_190911_day_of_week_mean,top_anomalies_20250918_190911_hidden_state_mean_mult_top_anomalies_20250918_190911_day_of_week_mean,top_anomalies_20250918_190911_hidden_state_mean_div_top_anomalies_20250918_190911_day_of_week_mean,top_anomalies_20250918_190911_hidden_state_mean_plus_top_anomalies_20250918_190911_users_count_mean,top_anomalies_20250918_190911_hidden_state_mean_mult_top_anomalies_20250918_190911_users_count_mean,top_anomalies_20250918_190911_hidden_state_mean_div_top_anomalies_20250918_190911_users_count_mean,top_anomalies_20250918_190911_hidden_state_mean_plus_top_anomalies_20250918_190911_users_mean_5_mean,top_anomalies_20250918_190911_hidden_state_mean_mult_top_anomalies_20250918_190911_users_mean_5_mean,top_anomalies_20250918_190911_hidden_state_mean_div_top_anomalies_20250918_190911_users_mean_5_mean,top_anomalies_20250918_190911_hidden_state_mean_plus_top_anomalies_20250918_190911_max_player_pnl_in_round_mean,top_anomalies_20250918_190911_hidden_state_mean_mult_top_anomalies_20250918_190911_max_player_pnl_in_round_mean,top_anomalies_20250918_190911_hidden_state_mean_div_top_anomalies_20250918_190911_max_player_pnl_in_round_mean,top_anomalies_20250918_190911_hidden_state_mean_plus_top_anomalies_20250918_190911_users_mean_10_mean,top_anomalies_20250918_190911_hidden_state_mean_mult_top_anomalies_20250918_190911_users_mean_10_mean,top_anomalies_20250918_190911_hidden_state_mean_div_top_anomalies_20250918_190911_users_mean_10_mean,top_anomalies_20250918_190911_hidden_state_mean_plus_top_anomalies_20250918_190911_crashed_at_mean,top_anomalies_20250918_190911_hidden_state_mean_mult_top_anomalies_20250918_190911_crashed_at_mean,top_anomalies_20250918_190911_hidden_state_mean_div_top_anomalies_20250918_190911_crashed_at_mean,top_anomalies_20250918_190911_hidden_state_mean_plus_top_anomalies_20250918_190911_bank_lag_3_mean,top_anomalies_20250918_190911_hidden_state_mean_mult_top_anomalies_20250918_190911_bank_lag_3_mean,top_anomalies_20250918_190911_hidden_state_mean_div_top_anomalies_20250918_190911_bank_lag_3_mean,top_anomalies_20250918_190911_users_lag_3_mean_plus_top_anomalies_20250918_190911_day_of_week_mean,top_anomalies_20250918_190911_users_lag_3_mean_mult_top_anomalies_20250918_190911_day_of_week_mean,top_anomalies_20250918_190911_users_lag_3_mean_div_top_anomalies_20250918_190911_day_of_week_mean,top_anomalies_20250918_190911_users_lag_3_mean_plus_top_anomalies_20250918_190911_users_count_mean,top_anomalies_20250918_190911_users_lag_3_mean_mult_top_anomalies_20250918_190911_users_count_mean,top_anomalies_20250918_190911_users_lag_3_mean_div_top_anomalies_20250918_190911_users_count_mean
6963892,1.0,120.71,55,2025-09-01 04:26:30.461900+00:00,120.71,2,0.0,0.0,0.0,0.0,,,,6963892.0,,6963892.0,6963892.0,6963892.0,,0,0,,,,1.0,,1.0,1.0,1.0,,0,0,,,,120.71,,120.71,120.71,120.71,,0,0,,,,55.0,,55.0,55.0,55.0,,0,0,,,,120.71,,120.71,120.71,120.71,,0,0,,,,0.0,,0.0,0.0,0.0,,0,0,,,,0.0,,0.0,0.0,0.0,,0,0,,,,0.0,,0.0,0.0,0.0,,0,0,,,,0.0,,0.0,0.0,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1,120.71,0.0,1,55.0,0.0,1,120.71,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6963893,1.15,105.26,52,2025-09-01 04:26:43.691400+00:00,103.1185,2,0.0,0.0,0.0,0.0,6963892.0,,,6963892.5,0.7071067811865476,6963893.0,6963892.0,6963892.5,0.7071067811865476,1,1,1.0,,,1.075,0.106066017177982,1.15,1.0,1.075,0.106066017177982,1,1,120.71,,,112.985,10.924799769332152,120.71,105.26,112.985,10.924799769332152,0,0,55.0,,,53.5,2.1213203435596424,55.0,52.0,53.5,2.1213203435596424,0,0,120.71,,,111.91425,12.439068941243148,120.71,103.1185,111.91425,12.439068941243148,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,0.0,1,105.26,0.0,1,52.0,0.0,1,103.1185,0.0,1,565211072.5,15.154757228892407,52.0,2801072.480769231,240772.6614827152,52.0,2.024230769230769,1.3829186897876906,52.0,1.837692307692308,0.9414394805965716,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6963894,1.75,123.98,54,2025-09-01 04:26:58.655100+00:00,22.5224,0,0.0,-0.0148148148148148,0.0,0.0,6963893.0,,,6963893.0,1.0,6963894.0,6963892.0,6963893.0,1.0,1,1,1.15,,,1.3,0.3968626966596885,1.75,1.0,1.3,0.3968626966596885,1,1,105.26,,,116.65,9.99861490407546,123.98,105.26,116.65,9.99861490407546,1,1,52.0,,,53.66666666666666,1.5275252316519468,55.0,52.0,53.66666666666666,1.5275252316519468,0,0,103.1185,,,82.11696666666667,52.35455567764216,120.71,22.5224,82.11696666666667,52.35455567764216,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,-0.0049382716049382,0.0085533373213277,0.0,-0.0148148148148148,-0.0049382716049382,0.0085533373213277,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.0,1,123.98,0.0,1,54.0,0.0,1,22.5224,0.0,1,565211125.5,15.732132722552274,54.0,2803174.9444444445,237398.95142974035,54.0,2.295925925925926,1.3837377853337849,54.0,1.8677777777777775,0.8464992653802529,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6963895,2.03,144.26,63,2025-09-01 04:27:18.807900+00:00,-30.472,1,0.0,-0.2214285714285714,0.0,0.0,6963894.0,6963892.0,,6963893.5,1.2909944487358056,6963895.0,6963892.0,6963893.5,1.2909944487358056,1,1,1.75,1.0,,1.4825,0.4880829847474709,2.03,1.0,1.4825,0.4880829847474709,1,1,123.98,120.71,,123.5525,16.03827375374294,144.26,105.26,123.5525,16.03827375374294,1,1,54.0,55.0,,56.0,4.8304589153964805,63.0,52.0,56.0,4.8304589153964805,1,1,22.5224,120.71,,53.969725,70.6852308046207,120.71,-30.472,53.969725,70.6852308046207,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0148148148148148,0.0,,-0.0590608465608465,0.108470205735584,0.0,-0.2214285714285714,-0.0590608465608465,0.108470205735584,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,0.0,1,144.26,0.0,1,63.0,0.0,1,-30.472,0.0,1,565211184.0,18.33030277982336,63.0,2799219.714285714,220208.84999307332,63.0,2.28984126984127,2.293100093522847,63.0,1.6868253968253968,0.7298427258703677,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6963896,1.03,93.59,46,2025-09-01 04:27:40.892400+00:00,93.59,0,0.0,-0.2989130434782608,0.5399999999999999,1.0,6963895.0,6963893.0,,6963894.0,1.5811388300841898,6963896.0,6963892.0,6963894.0,1.5811388300841898,1,1,2.03,1.15,,1.392,0.4686363195485385,2.03,1.0,1.392,0.4686363195485385,0,0,144.26,105.26,,117.56,19.29948056295816,144.26,93.59,117.56,19.29948056295816,0,0,63.0,52.0,,54.0,6.123724356957945,63.0,46.0,54.0,6.123724356957945,0,0,-30.472,103.1185,,61.89377999999999,63.72797367437631,120.71,-30.472,61.89377999999999,63.72797367437631,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.2214285714285714,0.0,,-0.1070312859443294,0.1425838504966882,0.0,-0.2989130434782608,-0.1070312859443294,0.1425838504966882,0,0,0.0,0.0,,0.1079999999999999,0.2414953415699772,0.5399999999999999,0.0,0.1079999999999999,0.2414953415699772,1,1,0.0,0.0,,0.2,0.4472135954999579,1.0,0.0,0.2,0.4472135954999579,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,0.0,1,93.59,0.0,1,46.0,0.0,1,93.59,0.0,1,565211238.5,13.42261772780059,46.0,2784343.413043478,160209.326950098,46.0,2.034565217391304,1.1311149003856311,46.0,2.029347826086956,1.0376713291980335,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6963897,8.37,109.65,50,2025-09-01 04:27:54.513300+00:00,-100.49,1,0.0,-0.059978,4.1992,6.0,6963896.0,6963894.0,6963892.0,6963895.0,1.5811388300841898,6963897.0,6963892.0,6963894.5,1.8708286933869709,1,1,1.03,1.75,1.0,2.866,3.1045901500842263,8.37,1.0,2.555,2.8794287627930646,1,1,93.59,123.98,120.71,115.348,19.481149093418484,144.26,93.59,116.24166666666667,17.561434356756468,0,0,46.0,54.0,55.0,53.0,6.324555320336759,63.0,46.0,53.333333333333336,5.715476066494083,0,0,93.59,22.5224,120.71,17.653780000000005,85.68587221147953,120.71,-100.49,34.829816666666666,87.42855580850953,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.2989130434782608,-0.0148148148148148,0.0,-0.1190268859443293,0.1335659585563532,0.0,-0.2989130434782608,-0.0991890716202745,0.1289694750357465,0,0,0.5399999999999999,0.0,0.0,0.94784,1.832544495503452,4.1992,0.0,0.7898666666666667,1.684134468107184,1,1,1.0,0.0,0.0,1.4,2.6076809620810595,6.0,0.0,1.1666666666666667,2.401388487243717,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.37,0.0,1,109.65,0.0,1,50.0,0.0,1,-100.49,0.0,1,565211286.5,14.577379737113253,50.0,2827885.5,24711.042812219464,50.0,2.193,1.3057678169708171,50.0,1.8088,0.7573601844430377,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6963898,4.37,120.58,52,2025-09-01 04:28:34.421500+00:00,-106.8636,0,-7.61,-0.4676634615384615,1.83,5.0,6963897.0,6963895.0,6963893.0,6963896.0,1.5811388300841898,6963898.0,6963892.0,6963895.0,2.160246899469287,1,1,8.37,2.03,1.15,3.51,2.9915547797090394,8.37,1.0,2.814285714285714,2.7165901245425124,1,0,109.65,144.26,105.26,118.412,18.686400670005977,144.26,93.59,116.86142857142856,16.11496346936745,0,0,50.0,63.0,52.0,53.0,6.324555320336759,63.0,46.0,53.142857142857146,5.241773600241666,0,0,-100.49,-30.472,103.1185,-24.34264,84.77932808160253,120.71,-106.8636,14.5879,96.11420277296864,0,0,0.0,0.0,0.0,-1.522,3.40329546175468,0.0,-7.61,-1.0871428571428572,2.876309639600219,0,0,-0.059978,-0.2214285714285714,0.0,-0.2125595782520217,0.1837101662627038,0.0,-0.4676634615384615,-0.1518282701800155,0.1823653872977167,0,0,4.1992,0.0,0.0,1.31384,1.7778429986925168,4.1992,0.0,0.9384571428571428,1.5868663027669163,1,0,6.0,0.0,0.0,2.4,2.8809720581775866,6.0,0.0,1.7142857142857142,2.627691364061218,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.37,0.0,1,120.58,0.0,1,52.0,0.0,1,-106.8636,0.0,1,565211337.5,15.154757228892407,52.0,2829944.1153846155,34987.75405299254,52.0,2.318846153846154,1.7242738213988482,52.0,1.9082692307692308,0.8382444801169022,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6963899,2.27,110.71,43,2025-09-01 04:29:06.075300+00:00,-7.8963,1,0.0,0.1388651162790697,6.15,13.0,6963898.0,6963896.0,6963894.0,6963897.0,1.5811388300841898,6963899.0,6963892.0,6963895.5,2.449489742783178,1,1,4.37,1.03,1.75,3.614,2.923333713416927,8.37,1.0,2.74625,2.5224247829646544,0,0,120.58,93.59,123.98,115.758,18.64018428020496,144.26,93.59,116.0925,15.077240890068138,0,0,52.0,46.0,54.0,50.8,7.661592523751181,63.0,43.0,51.875,6.034129124050486,0,0,-106.8636,93.59,22.5224,-30.42638,81.60764140558162,120.71,-106.8636,11.777375,89.33883069650781,0,0,-7.61,0.0,0.0,-1.522,3.40329546175468,0.0,-7.61,-0.95125,2.6905413024148133,0,0,-0.4676634615384615,-0.2989130434782608,-0.0148148148148148,-0.1818235920332447,0.2316627510889002,0.1388651162790697,-0.4676634615384615,-0.1154915968726298,0.1976586600394539,1,1,1.83,0.5399999999999999,0.0,2.5438400000000003,2.58556913038503,6.15,0.0,1.5899,2.356572103713358,1,1,5.0,1.0,0.0,5.0,5.1478150704935,13.0,0.0,3.125,4.6732521560777895,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27,0.0,1,110.71,0.0,1,43.0,0.0,1,-7.8963,0.0,1,565211385.0,12.556538801224908,43.0,2833710.930232558,18768.422336968863,43.0,2.5746511627906976,2.798819775784079,43.0,1.73953488372093,0.7828092070910598,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6963900,1.0,120.43,57,2025-09-01 04:29:29.492100+00:00,120.43,0,0.0,-0.166319298245614,9.3632,13.0,6963899.0,6963897.0,6963895.0,6963898.0,1.5811388300841898,6963900.0,6963892.0,6963896.0,2.7386127875258306,1,1,2.27,8.37,2.03,3.408,3.09415901336696,8.37,1.0,2.552222222222222,2.4302509015417404,0,0,110.71,109.65,144.26,110.992,11.01947911654632,144.26,93.59,116.57444444444444,14.177384377161312,0,0,43.0,50.0,63.0,49.6,5.412947441089741,63.0,43.0,52.44444444444444,5.897268670984712,1,0,-7.8963,-100.49,-30.472,-0.2459799999999972,105.88034653306534,120.71,-106.8636,23.849888888888888,91.07940854451466,1,1,0.0,0.0,0.0,-1.522,3.40329546175468,0.0,-7.61,-0.8455555555555556,2.536666666666666,0,0,0.1388651162790697,-0.059978,-0.2214285714285714,-0.1708017373966533,0.2306159921292911,0.1388651162790697,-0.4676634615384615,-0.1211391192474058,0.1856673860247963,0,0,6.15,4.1992,0.0,4.41648,3.5085366225821275,9.3632,0.0,2.4536,3.401918911438073,1,1,13.0,6.0,0.0,7.6,5.272570530585627,13.0,0.0,4.222222222222222,5.472151719794001,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1,120.43,0.0,1,57.0,0.0,1,120.43,0.0,1,565211435.0,16.59819267269783,57.0,2819142.1578947366,41164.55192611966,57.0,2.11280701754386,1.308003869568824,57.0,1.822982456140351,0.8850644950516333,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6963901,1.23,119.92,61,2025-09-01 04:29:42.722000+00:00,91.7586,1,1.7009999999999998,-0.1662508196721311,3.09,14.0,6963900.0,6963898.0,6963896.0,6963899.0,1.5811388300841898,6963901.0,6963892.0,6963896.5,3.027650354097492,1,1,1.0,4.37,1.03,3.4480000000000004,3.056798979324613,8.37,1.0,2.42,2.3291009233416893,0,0,120.43,120.58,93.59,116.258,5.566450395000393,144.26,93.59,116.909,13.40836923550196,0,0,57.0,52.0,46.0,52.6,6.877499545619758,63.0,43.0,53.3,6.183310871477621,1,1,120.43,-106.8636,93.59,-0.6122599999999977,105.47697843732536,120.71,-106.8636,30.64076,88.51497238499257,0,0,0.0,-7.61,0.0,-1.1818000000000002,3.6681822746423056,1.7009999999999998,-7.61,-0.5909000000000001,2.5235308795416,1,1,-0.166319298245614,-0.4676634615384615,-0.2989130434782608,-0.1442692926354273,0.2195582464200967,0.1388651162790697,-0.4676634615384615,-0.1256502892898783,0.175629213221091,0,0,9.3632,1.83,0.5399999999999999,4.926480000000001,2.9441156960961985,9.3632,0.0,2.51724,3.213667387615312,0,0,13.0,5.0,1.0,10.2,4.324349662087931,14.0,0.0,5.2,6.014796569941312,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,0.0,1,119.92,0.0,1,61.0,0.0,1,91.7586,0.0,1,565211494.0,17.752934029806642,61.0,2798770.1639344264,141084.40437662118,61.0,1.9659016393442623,1.3303325111279265,61.0,1.8219672131147544,0.7787956935168794,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
